Yıl,Ay,Gün,Tarih,İşlem Türü,Tutar,Harcama Kategorisi,Açıklama
2024,Ocak,21,2024-01-21,Banka Kartı,3495.99,Abonelikler,Yazılım
2024,Haziran,2,2024-06-02,Nakit,4276.09,Sağlık,Hastane
2024,Nisan,15,2024-04-15,Kredi Kartı,4904.81,Abonelikler,Online hizmet
2024,Mayıs,19,2024-05-19,Dijital Cüzdan,5774.51,Ulaşım,Araç kiralama
2024,Nisan,2,2024-04-02,Dijital Cüzdan,1.0,Giyim,Aksesuar
2024,Mayıs,6,2024-05-06,Dijital Cüzdan,1958.53,Fatura,Su
2024,Haziran,30,2024-06-30,Kredi Kartı,9073.23,Ulaşım,Benzin
2024,Şubat,24,2024-02-24,Kredi Kartı,3915.27,Abonelikler,Yazılım
2024,Şubat,13,2024-02-13,Nakit,5944.3,Abonelikler,Online hizmet
2024,Mart,3,2024-03-03,Banka Kartı,3737.42,Sağlık,İlaç
2024,Nisan,27,2024-04-27,Dijital Cüzdan,8527.42,Sağlık,İlaç
2024,Nisan,14,2024-04-14,Kredi Kartı,4344.68,Sağlık,İlaç
2024,Şubat,1,2024-02-01,Banka Kartı,8022.28,Ulaşım,Araç kiralama
2024,Mayıs,30,2024-05-30,Dijital Cüzdan,7447.79,Eğlence,Konser
2024,Haziran,11,2024-06-11,Kredi Kartı,2921.5,Giyim,Ayakkabı
2024,Mayıs,31,2024-05-31,Kredi Kartı,3285.05,Eğlence,Etkinlik
2024,Şubat,7,2024-02-07,Banka Kartı,6283.18,Eğlence,Etkinlik
2024,Nisan,17,2024-04-17,Banka Kartı,863.37,Sağlık,İlaç
2024,Nisan,7,2024-04-07,Banka Kartı,4663.42,Gıda,Market alışverişi
2024,Şubat,19,2024-02-19,Kredi Kartı,4463.7,Giyim,Kıyafet
2024,Şubat,23,2024-02-23,Banka Kartı,8202.27,Ulaşım,Benzin
2024,Haziran,28,2024-06-28,Banka Kartı,7307.74,Gıda,Yemek
2024,Şubat,5,2024-02-05,Dijital Cüzdan,5653.11,Abonelikler,Yazılım
2024,Haziran,20,2024-06-20,Nakit,4894.98,Eğlence,Konser
2024,Mayıs,28,2024-05-28,Banka Kartı,3393.72,Eğlence,Konser
2024,Şubat,28,2024-02-28,Nakit,1916.09,Fatura,Elektrik
2024,Nisan,19,2024-04-19,Kredi Kartı,1175.25,Fatura,Elektrik
2024,Mart,16,2024-03-16,Banka Kartı,7960.93,Eğlence,Konser
2024,Nisan,7,2024-04-07,Dijital Cüzdan,3864.17,Sağlık,İlaç
2024,Ocak,17,2024-01-17,Kredi Kartı,6099.13,Ulaşım,Araç kiralama
2024,Nisan,20,2024-04-20,Kredi Kartı,6211.13,Gıda,Restoran
2024,Ocak,13,2024-01-13,Dijital Cüzdan,2204.44,Ulaşım,Benzin
2024,Mart,26,2024-03-26,Nakit,1959.01,Fatura,Doğalgaz
2024,Haziran,12,2024-06-12,Kredi Kartı,4324.35,Eğlence,Etkinlik
2024,Nisan,24,2024-04-24,Nakit,1.0,Abonelikler,Yazılım
2024,Ocak,4,2024-01-04,Banka Kartı,6464.01,Fatura,Doğalgaz
2024,Haziran,23,2024-06-23,Banka Kartı,4314.4,Eğlence,Etkinlik
2024,Mart,28,2024-03-28,Banka Kartı,4206.81,Ulaşım,Benzin
2024,Şubat,28,2024-02-28,Dijital Cüzdan,2147.75,Gıda,Yemek
2024,Şubat,12,2024-02-12,Kredi Kartı,4446.71,Sağlık,Hastane
2024,Ocak,29,2024-01-29,Nakit,4550.26,Ulaşım,Araç kiralama
2024,Ocak,21,2024-01-21,Banka Kartı,992.82,Abonelikler,Online hizmet
2024,Haziran,20,2024-06-20,Nakit,8196.3,Abonelikler,Yazılım
2024,Mart,3,2024-03-03,Dijital Cüzdan,5415.03,Eğlence,Sinema
2024,Mart,3,2024-03-03,Nakit,7057.86,Giyim,Aksesuar
2024,Şubat,28,2024-02-28,Banka Kartı,2305.51,Ulaşım,Benzin
2024,Nisan,7,2024-04-07,Dijital Cüzdan,3429.03,Giyim,Ayakkabı
2024,Ocak,14,2024-01-14,Kredi Kartı,10901.59,Sağlık,Hastane
2024,Şubat,12,2024-02-12,Banka Kartı,7027.08,Giyim,Ayakkabı
2024,Mayıs,27,2024-05-27,Kredi Kartı,2483.88,Ulaşım,Araç kiralama
2024,Şubat,29,2024-02-29,Banka Kartı,9282.9,Abonelikler,Dergi
2024,Ocak,13,2024-01-13,Dijital Cüzdan,1.0,Fatura,Elektrik
2024,Mart,26,2024-03-26,Nakit,9700.46,Gıda,Restoran
2024,Mart,7,2024-03-07,Kredi Kartı,8397.31,Eğlence,Etkinlik
2024,Şubat,13,2024-02-13,Banka Kartı,4133.43,Giyim,Aksesuar
2024,Ocak,21,2024-01-21,Dijital Cüzdan,5037.2,Abonelikler,Yazılım
2024,Mayıs,22,2024-05-22,Dijital Cüzdan,7622.1,Gıda,Yemek
2024,Nisan,26,2024-04-26,Kredi Kartı,2315.45,Fatura,Doğalgaz
2024,Ocak,7,2024-01-07,Nakit,10413.98,Fatura,Su
2024,Şubat,12,2024-02-12,Nakit,7427.54,Abonelikler,Yazılım
2024,Mayıs,24,2024-05-24,Kredi Kartı,6325.95,Eğlence,Sinema
2024,Mart,17,2024-03-17,Banka Kartı,801.46,Ulaşım,Araç kiralama
2024,Nisan,24,2024-04-24,Kredi Kartı,4739.84,Abonelikler,Yazılım
2024,Mart,16,2024-03-16,Banka Kartı,8100.92,Abonelikler,Online hizmet
2024,Mart,25,2024-03-25,Kredi Kartı,6645.15,Gıda,Market alışverişi
2024,Ocak,8,2024-01-08,Dijital Cüzdan,8900.56,Eğlence,Sinema
2024,Mayıs,17,2024-05-17,Nakit,5223.71,Giyim,Ayakkabı
2024,Haziran,17,2024-06-17,Banka Kartı,5816.05,Giyim,Ayakkabı
2024,Şubat,10,2024-02-10,Nakit,1.0,Sağlık,Hastane
2024,Mayıs,27,2024-05-27,Kredi Kartı,4411.41,Ulaşım,Benzin
2024,Ocak,2,2024-01-02,Nakit,2184.45,Eğlence,Konser
2024,Mayıs,30,2024-05-30,Kredi Kartı,2931.77,Ulaşım,Benzin
2024,Şubat,13,2024-02-13,Banka Kartı,6308.03,Abonelikler,Yazılım
2024,Mayıs,25,2024-05-25,Kredi Kartı,2490.39,Fatura,Su
2024,Ocak,16,2024-01-16,Banka Kartı,4331.5,Fatura,Elektrik
2024,Ocak,26,2024-01-26,Nakit,5327.47,Gıda,Restoran
2024,Haziran,28,2024-06-28,Kredi Kartı,4135.73,Fatura,Elektrik
2024,Haziran,19,2024-06-19,Kredi Kartı,1.0,Fatura,Su
2024,Mart,11,2024-03-11,Nakit,2754.47,Ulaşım,Toplu taşıma
2024,Mart,31,2024-03-31,Banka Kartı,1192.86,Ulaşım,Araç kiralama
2024,Ocak,27,2024-01-27,Kredi Kartı,9536.38,Ulaşım,Toplu taşıma
2024,Şubat,7,2024-02-07,Dijital Cüzdan,2591.43,Eğlence,Sinema
2024,Nisan,22,2024-04-22,Dijital Cüzdan,8059.47,Fatura,Doğalgaz
2024,Haziran,25,2024-06-25,Kredi Kartı,7701.49,Fatura,Doğalgaz
2024,Mayıs,6,2024-05-06,Dijital Cüzdan,1858.25,Sağlık,İlaç
2024,Mart,16,2024-03-16,Dijital Cüzdan,8425.33,Sağlık,Doktor
2024,Şubat,26,2024-02-26,Dijital Cüzdan,7871.88,Abonelikler,Online hizmet
2024,Ocak,29,2024-01-29,Nakit,1.0,Eğlence,Konser
2024,Mayıs,28,2024-05-28,Kredi Kartı,28.83,Giyim,Aksesuar
2024,Ocak,7,2024-01-07,Banka Kartı,3770.98,Ulaşım,Benzin
2024,Mayıs,19,2024-05-19,Nakit,2983.21,Eğlence,Etkinlik
2024,Ocak,15,2024-01-15,Banka Kartı,4982.03,Abonelikler,Online hizmet
2024,Haziran,10,2024-06-10,Banka Kartı,6735.25,Eğlence,Konser
2024,Nisan,6,2024-04-06,Dijital Cüzdan,8940.17,Sağlık,Doktor
2024,Şubat,11,2024-02-11,Dijital Cüzdan,4200.77,Eğlence,Etkinlik
2024,Mayıs,10,2024-05-10,Kredi Kartı,4885.97,Sağlık,Hastane
2024,Nisan,16,2024-04-16,Nakit,8252.27,Fatura,Doğalgaz
2024,Nisan,21,2024-04-21,Nakit,4930.76,Giyim,Aksesuar
2024,Mayıs,20,2024-05-20,Kredi Kartı,863.02,Fatura,Doğalgaz
2024,Mart,21,2024-03-21,Banka Kartı,8235.9,Sağlık,Doktor
2024,Şubat,25,2024-02-25,Banka Kartı,8893.21,Gıda,Restoran
2024,Mart,12,2024-03-12,Dijital Cüzdan,4586.22,Giyim,Aksesuar
2024,Ocak,19,2024-01-19,Banka Kartı,5581.3,Eğlence,Etkinlik
2024,Nisan,5,2024-04-05,Kredi Kartı,3984.1,Sağlık,Hastane
2024,Mayıs,14,2024-05-14,Kredi Kartı,9226.49,Sağlık,Doktor
2024,Haziran,24,2024-06-24,Dijital Cüzdan,8022.23,Giyim,Aksesuar
2024,Ocak,15,2024-01-15,Banka Kartı,5395.54,Gıda,Yemek
2024,Mart,20,2024-03-20,Kredi Kartı,5660.72,Giyim,Ayakkabı
2024,Ocak,18,2024-01-18,Nakit,5049.38,Sağlık,Doktor
2024,Şubat,27,2024-02-27,Kredi Kartı,10153.73,Giyim,Ayakkabı
2024,Mayıs,24,2024-05-24,Nakit,6739.36,Gıda,Restoran
2024,Şubat,27,2024-02-27,Banka Kartı,10292.37,Giyim,Kıyafet
2024,Mayıs,9,2024-05-09,Kredi Kartı,2015.32,Sağlık,İlaç
2024,Mayıs,26,2024-05-26,Banka Kartı,7781.46,Gıda,Yemek
2024,Ocak,14,2024-01-14,Dijital Cüzdan,5576.39,Gıda,Market alışverişi
2024,Şubat,22,2024-02-22,Nakit,4684.86,Giyim,Ayakkabı
2024,Mart,21,2024-03-21,Banka Kartı,2618.81,Sağlık,İlaç
2024,Ocak,18,2024-01-18,Kredi Kartı,2326.73,Abonelikler,Online hizmet
2024,Ocak,5,2024-01-05,Dijital Cüzdan,8277.83,Abonelikler,Online hizmet
2024,Nisan,19,2024-04-19,Nakit,5985.84,Fatura,Doğalgaz
2024,Haziran,7,2024-06-07,Kredi Kartı,3142.5,Ulaşım,Araç kiralama
2024,Haziran,19,2024-06-19,Kredi Kartı,11747.59,Fatura,Elektrik
2024,Mart,7,2024-03-07,Dijital Cüzdan,6169.09,Fatura,Doğalgaz
2024,Şubat,16,2024-02-16,Banka Kartı,7772.21,Gıda,Market alışverişi
2024,Mayıs,10,2024-05-10,Nakit,5914.53,Eğlence,Etkinlik
2024,Nisan,15,2024-04-15,Nakit,1.0,Gıda,Market alışverişi
2024,Haziran,2,2024-06-02,Dijital Cüzdan,1.0,Gıda,Yemek
2024,Ocak,16,2024-01-16,Kredi Kartı,12588.92,Eğlence,Konser
2024,Mart,30,2024-03-30,Dijital Cüzdan,3935.11,Ulaşım,Araç kiralama
2024,Ocak,2,2024-01-02,Banka Kartı,7202.23,Ulaşım,Araç kiralama
2024,Nisan,16,2024-04-16,Banka Kartı,2624.84,Gıda,Yemek
2024,Ocak,16,2024-01-16,Dijital Cüzdan,8349.41,Abonelikler,Dergi
2024,Şubat,7,2024-02-07,Banka Kartı,5269.65,Sağlık,Hastane
2024,Şubat,10,2024-02-10,Banka Kartı,3694.36,Abonelikler,Yazılım
2024,Mayıs,5,2024-05-05,Dijital Cüzdan,4394.33,Abonelikler,Dergi
2024,Ocak,19,2024-01-19,Nakit,3941.15,Abonelikler,Yazılım
2024,Ocak,19,2024-01-19,Banka Kartı,5320.39,Ulaşım,Araç kiralama
2024,Mart,3,2024-03-03,Nakit,6284.96,Fatura,Doğalgaz
2024,Mayıs,12,2024-05-12,Kredi Kartı,3817.62,Fatura,Doğalgaz
2024,Ocak,22,2024-01-22,Kredi Kartı,5063.24,Giyim,Aksesuar
2024,Ocak,26,2024-01-26,Nakit,609.44,Abonelikler,Yazılım
2024,Haziran,29,2024-06-29,Kredi Kartı,4412.16,Ulaşım,Araç kiralama
2024,Mart,10,2024-03-10,Kredi Kartı,3626.45,Giyim,Aksesuar
2024,Mayıs,6,2024-05-06,Kredi Kartı,5773.06,Gıda,Restoran
2024,Ocak,6,2024-01-06,Kredi Kartı,6823.8,Sağlık,Hastane
2024,Mayıs,5,2024-05-05,Dijital Cüzdan,4096.35,Abonelikler,Yazılım
2024,Mayıs,15,2024-05-15,Kredi Kartı,11438.6,Ulaşım,Toplu taşıma
2024,Mayıs,14,2024-05-14,Nakit,2432.66,Giyim,Ayakkabı
2024,Mart,1,2024-03-01,Nakit,18.21,Giyim,Kıyafet
2024,Şubat,14,2024-02-14,Banka Kartı,6284.28,Abonelikler,Online hizmet
2024,Haziran,6,2024-06-06,Banka Kartı,1.0,Sağlık,Hastane
2024,Nisan,30,2024-04-30,Nakit,6780.9,Gıda,Market alışverişi
2024,Mayıs,15,2024-05-15,Dijital Cüzdan,3843.51,Fatura,Elektrik
2024,Ocak,28,2024-01-28,Kredi Kartı,5364.21,Abonelikler,Yazılım
2024,Nisan,8,2024-04-08,Banka Kartı,1.0,Sağlık,Doktor
2024,Haziran,26,2024-06-26,Kredi Kartı,6516.3,Ulaşım,Toplu taşıma
2024,Ocak,25,2024-01-25,Nakit,6017.45,Ulaşım,Benzin
2024,Haziran,9,2024-06-09,Dijital Cüzdan,3305.91,Ulaşım,Benzin
2024,Nisan,25,2024-04-25,Banka Kartı,315.41,Giyim,Ayakkabı
2024,Şubat,2,2024-02-02,Nakit,2596.75,Sağlık,Doktor
2024,Mayıs,29,2024-05-29,Kredi Kartı,9912.04,Fatura,Elektrik
2024,Mayıs,24,2024-05-24,Dijital Cüzdan,2384.85,Abonelikler,Online hizmet
2024,Şubat,27,2024-02-27,Dijital Cüzdan,5787.61,Sağlık,Doktor
2024,Şubat,18,2024-02-18,Banka Kartı,2160.15,Abonelikler,Dergi
2024,Mayıs,15,2024-05-15,Banka Kartı,2090.95,Sağlık,İlaç
2024,Haziran,15,2024-06-15,Dijital Cüzdan,7499.46,Giyim,Kıyafet
2024,Şubat,15,2024-02-15,Dijital Cüzdan,9664.12,Giyim,Ayakkabı
2024,Ocak,19,2024-01-19,Banka Kartı,49.72,Abonelikler,Online hizmet
2024,Ocak,22,2024-01-22,Banka Kartı,7773.87,Giyim,Ayakkabı
2024,Şubat,10,2024-02-10,Nakit,1764.64,Abonelikler,Dergi
2024,Haziran,22,2024-06-22,Nakit,8361.05,Ulaşım,Araç kiralama
2024,Ocak,18,2024-01-18,Dijital Cüzdan,4340.76,Abonelikler,Yazılım
2024,Mayıs,19,2024-05-19,Kredi Kartı,8629.73,Sağlık,İlaç
2024,Nisan,3,2024-04-03,Kredi Kartı,6244.63,Gıda,Restoran
2024,Ocak,29,2024-01-29,Dijital Cüzdan,1462.94,Ulaşım,Toplu taşıma
2024,Nisan,28,2024-04-28,Kredi Kartı,4102.69,Fatura,Elektrik
2024,Haziran,30,2024-06-30,Kredi Kartı,2723.39,Gıda,Yemek
2024,Şubat,28,2024-02-28,Banka Kartı,6178.75,Giyim,Ayakkabı
2024,Mart,6,2024-03-06,Dijital Cüzdan,4103.67,Sağlık,Doktor
2024,Ocak,30,2024-01-30,Nakit,4331.6,Abonelikler,Online hizmet
2024,Ocak,28,2024-01-28,Dijital Cüzdan,745.33,Gıda,Restoran
2024,Şubat,9,2024-02-09,Dijital Cüzdan,9126.47,Fatura,Elektrik
2024,Haziran,10,2024-06-10,Dijital Cüzdan,3805.44,Giyim,Ayakkabı
2024,Nisan,5,2024-04-05,Kredi Kartı,2391.66,Ulaşım,Toplu taşıma
2024,Nisan,12,2024-04-12,Dijital Cüzdan,489.83,Abonelikler,Dergi
2024,Mart,1,2024-03-01,Kredi Kartı,3539.13,Giyim,Aksesuar
2024,Ocak,11,2024-01-11,Nakit,1333.91,Abonelikler,Dergi
2024,Mart,18,2024-03-18,Banka Kartı,520.7,Abonelikler,Yazılım
2024,Nisan,16,2024-04-16,Nakit,3472.31,Giyim,Kıyafet
2024,Mayıs,19,2024-05-19,Banka Kartı,7638.72,Eğlence,Etkinlik
2024,Haziran,6,2024-06-06,Dijital Cüzdan,5737.3,Ulaşım,Benzin
2024,Mayıs,27,2024-05-27,Kredi Kartı,2841.14,Giyim,Ayakkabı
2024,Ocak,7,2024-01-07,Nakit,7590.57,Gıda,Market alışverişi
2024,Mart,14,2024-03-14,Banka Kartı,4200.65,Sağlık,Hastane
2024,Mart,17,2024-03-17,Dijital Cüzdan,246.82,Abonelikler,Yazılım
2024,Haziran,17,2024-06-17,Kredi Kartı,8098.46,Ulaşım,Araç kiralama
2024,Mart,16,2024-03-16,Kredi Kartı,2212.38,Ulaşım,Toplu taşıma
2024,Ocak,22,2024-01-22,Nakit,4891.23,Eğlence,Sinema
2024,Ocak,8,2024-01-08,Dijital Cüzdan,10179.1,Ulaşım,Toplu taşıma
2024,Nisan,7,2024-04-07,Nakit,64.04,Sağlık,Doktor
2024,Nisan,25,2024-04-25,Banka Kartı,8201.41,Sağlık,İlaç
2024,Ocak,14,2024-01-14,Dijital Cüzdan,10302.3,Sağlık,Doktor
2024,Mayıs,14,2024-05-14,Kredi Kartı,3205.36,Sağlık,Hastane
2024,Mart,31,2024-03-31,Banka Kartı,6267.84,Fatura,Doğalgaz
2024,Mart,6,2024-03-06,Banka Kartı,3540.68,Fatura,Su
2024,Ocak,18,2024-01-18,Dijital Cüzdan,3763.59,Ulaşım,Araç kiralama
2024,Mart,10,2024-03-10,Kredi Kartı,7307.47,Eğlence,Etkinlik
2024,Mart,18,2024-03-18,Kredi Kartı,5090.51,Ulaşım,Toplu taşıma
2024,Mart,28,2024-03-28,Kredi Kartı,962.71,Eğlence,Sinema
2024,Haziran,6,2024-06-06,Dijital Cüzdan,2124.28,Abonelikler,Yazılım
2024,Mart,4,2024-03-04,Banka Kartı,4231.23,Eğlence,Sinema
2024,Haziran,14,2024-06-14,Dijital Cüzdan,3575.05,Ulaşım,Toplu taşıma
2024,Mayıs,9,2024-05-09,Kredi Kartı,4302.12,Fatura,Elektrik
2024,Ocak,24,2024-01-24,Banka Kartı,7094.4,Eğlence,Etkinlik
2024,Nisan,23,2024-04-23,Banka Kartı,2371.81,Giyim,Aksesuar
2024,Mart,23,2024-03-23,Kredi Kartı,702.2,Ulaşım,Toplu taşıma
2024,Ocak,14,2024-01-14,Kredi Kartı,9187.08,Ulaşım,Toplu taşıma
2024,Haziran,16,2024-06-16,Banka Kartı,6792.4,Gıda,Market alışverişi
2024,Haziran,28,2024-06-28,Banka Kartı,4424.58,Ulaşım,Benzin
2024,Mart,1,2024-03-01,Nakit,1571.78,Sağlık,Hastane
2024,Haziran,19,2024-06-19,Dijital Cüzdan,3879.36,Abonelikler,Yazılım
2024,Nisan,1,2024-04-01,Nakit,6822.4,Fatura,Elektrik
2024,Mayıs,6,2024-05-06,Banka Kartı,5572.73,Ulaşım,Benzin
2024,Şubat,22,2024-02-22,Dijital Cüzdan,6364.61,Fatura,Elektrik
2024,Nisan,6,2024-04-06,Dijital Cüzdan,7776.92,Ulaşım,Benzin
2024,Mart,20,2024-03-20,Kredi Kartı,6196.97,Ulaşım,Benzin
2024,Mart,20,2024-03-20,Nakit,4304.4,Eğlence,Etkinlik
2024,Haziran,8,2024-06-08,Nakit,8324.64,Gıda,Yemek
2024,Mayıs,15,2024-05-15,Nakit,8107.45,Sağlık,Doktor
2024,Mayıs,30,2024-05-30,Dijital Cüzdan,7130.17,Eğlence,Konser
2024,Şubat,19,2024-02-19,Nakit,8241.45,Gıda,Restoran
2024,Şubat,8,2024-02-08,Nakit,4807.36,Abonelikler,Online hizmet
2024,Ocak,31,2024-01-31,Banka Kartı,5818.78,Eğlence,Etkinlik
2024,Haziran,16,2024-06-16,Kredi Kartı,12651.07,Giyim,Ayakkabı
2024,Nisan,1,2024-04-01,Nakit,6718.35,Fatura,Su
2024,Nisan,15,2024-04-15,Dijital Cüzdan,3501.6,Fatura,Su
2024,Nisan,18,2024-04-18,Banka Kartı,1150.66,Fatura,Doğalgaz
2024,Mart,16,2024-03-16,Banka Kartı,1806.37,Ulaşım,Benzin
2024,Mart,28,2024-03-28,Dijital Cüzdan,6330.26,Sağlık,Hastane
2024,Şubat,18,2024-02-18,Banka Kartı,3747.17,Gıda,Yemek
2024,Mayıs,15,2024-05-15,Dijital Cüzdan,3356.89,Giyim,Kıyafet
2024,Mayıs,2,2024-05-02,Nakit,7499.78,Fatura,Su
2024,Mayıs,9,2024-05-09,Nakit,1.0,Fatura,Doğalgaz
2024,Mart,5,2024-03-05,Kredi Kartı,3092.78,Fatura,Elektrik
2024,Mart,20,2024-03-20,Dijital Cüzdan,4216.01,Fatura,Su
2024,Mayıs,26,2024-05-26,Kredi Kartı,2777.23,Eğlence,Konser
2024,Mayıs,31,2024-05-31,Dijital Cüzdan,5504.57,Ulaşım,Araç kiralama
2024,Şubat,19,2024-02-19,Nakit,4511.58,Fatura,Doğalgaz
2024,Ocak,8,2024-01-08,Nakit,2006.36,Gıda,Restoran
2024,Mart,12,2024-03-12,Kredi Kartı,5887.18,Abonelikler,Dergi
2024,Mart,5,2024-03-05,Kredi Kartı,1.0,Ulaşım,Araç kiralama
2024,Şubat,6,2024-02-06,Kredi Kartı,7400.66,Eğlence,Sinema
2024,Ocak,14,2024-01-14,Banka Kartı,2825.48,Eğlence,Konser
2024,Mayıs,4,2024-05-04,Banka Kartı,5563.33,Giyim,Ayakkabı
2024,Haziran,10,2024-06-10,Nakit,7004.15,Ulaşım,Araç kiralama
2024,Şubat,18,2024-02-18,Banka Kartı,4409.17,Giyim,Kıyafet
2024,Nisan,30,2024-04-30,Dijital Cüzdan,4943.35,Gıda,Restoran
2024,Mart,27,2024-03-27,Banka Kartı,5528.45,Fatura,Su
2024,Mart,10,2024-03-10,Dijital Cüzdan,5081.1,Abonelikler,Online hizmet
2024,Nisan,28,2024-04-28,Banka Kartı,419.49,Ulaşım,Toplu taşıma
2024,Nisan,2,2024-04-02,Dijital Cüzdan,4872.33,Giyim,Aksesuar
2024,Mayıs,3,2024-05-03,Banka Kartı,1.0,Giyim,Aksesuar
2024,Şubat,26,2024-02-26,Banka Kartı,6677.98,Fatura,Su
2024,Ocak,15,2024-01-15,Nakit,8640.42,Fatura,Elektrik
2024,Şubat,4,2024-02-04,Banka Kartı,5567.73,Gıda,Yemek
2024,Nisan,27,2024-04-27,Kredi Kartı,4074.84,Ulaşım,Araç kiralama
2024,Mart,6,2024-03-06,Banka Kartı,3749.46,Fatura,Elektrik
2024,Nisan,15,2024-04-15,Kredi Kartı,8682.62,Giyim,Kıyafet
2024,Mayıs,3,2024-05-03,Dijital Cüzdan,718.43,Abonelikler,Online hizmet
2024,Mayıs,24,2024-05-24,Nakit,5901.2,Gıda,Yemek
2024,Mart,11,2024-03-11,Banka Kartı,7263.98,Sağlık,Hastane
2024,Mart,4,2024-03-04,Kredi Kartı,8690.06,Ulaşım,Benzin
2024,Ocak,7,2024-01-07,Dijital Cüzdan,7199.46,Ulaşım,Toplu taşıma
2024,Mart,21,2024-03-21,Nakit,3782.8,Sağlık,İlaç
2024,Şubat,8,2024-02-08,Kredi Kartı,5357.64,Giyim,Aksesuar
2024,Mart,19,2024-03-19,Dijital Cüzdan,2964.25,Eğlence,Sinema
2024,Mart,14,2024-03-14,Banka Kartı,1364.1,Abonelikler,Yazılım
2024,Ocak,15,2024-01-15,Dijital Cüzdan,10719.95,Sağlık,İlaç
2024,Şubat,25,2024-02-25,Nakit,2764.27,Giyim,Aksesuar
2024,Mayıs,25,2024-05-25,Banka Kartı,5648.46,Ulaşım,Benzin
2024,Haziran,7,2024-06-07,Dijital Cüzdan,1.0,Giyim,Ayakkabı
2024,Mayıs,22,2024-05-22,Dijital Cüzdan,4650.84,Fatura,Su
2024,Şubat,3,2024-02-03,Dijital Cüzdan,4519.92,Ulaşım,Araç kiralama
2024,Ocak,4,2024-01-04,Dijital Cüzdan,5904.44,Gıda,Yemek
2024,Mart,30,2024-03-30,Nakit,488.92,Ulaşım,Benzin
2024,Mart,1,2024-03-01,Nakit,5443.31,Giyim,Ayakkabı
2024,Mayıs,16,2024-05-16,Dijital Cüzdan,1.0,Eğlence,Sinema
2024,Haziran,26,2024-06-26,Banka Kartı,4820.06,Eğlence,Etkinlik
2024,Mart,8,2024-03-08,Nakit,3818.06,Fatura,Doğalgaz
2024,Mayıs,4,2024-05-04,Nakit,9275.95,Sağlık,Doktor
2024,Mart,30,2024-03-30,Dijital Cüzdan,6226.39,Eğlence,Sinema
2024,Ocak,22,2024-01-22,Banka Kartı,3249.49,Gıda,Market alışverişi
2024,Mayıs,28,2024-05-28,Banka Kartı,6450.76,Ulaşım,Benzin
2024,Nisan,14,2024-04-14,Nakit,6996.72,Sağlık,Doktor
2024,Ocak,21,2024-01-21,Kredi Kartı,6369.06,Abonelikler,Yazılım
2024,Şubat,11,2024-02-11,Dijital Cüzdan,2610.91,Eğlence,Sinema
2024,Şubat,21,2024-02-21,Dijital Cüzdan,5391.14,Giyim,Kıyafet
2024,Mart,14,2024-03-14,Dijital Cüzdan,6840.51,Gıda,Restoran
2024,Haziran,10,2024-06-10,Dijital Cüzdan,589.35,Sağlık,Doktor
2024,Mart,8,2024-03-08,Kredi Kartı,7312.91,Abonelikler,Yazılım
2024,Haziran,9,2024-06-09,Nakit,7543.23,Abonelikler,Dergi
2024,Nisan,24,2024-04-24,Banka Kartı,5983.45,Gıda,Restoran
2024,Nisan,19,2024-04-19,Dijital Cüzdan,6384.81,Abonelikler,Dergi
2024,Ocak,6,2024-01-06,Banka Kartı,10004.29,Abonelikler,Online hizmet
2024,Mayıs,23,2024-05-23,Nakit,11026.62,Gıda,Yemek
2024,Mart,8,2024-03-08,Dijital Cüzdan,1.0,Eğlence,Etkinlik
2024,Mayıs,23,2024-05-23,Kredi Kartı,6395.87,Fatura,Su
2024,Nisan,3,2024-04-03,Dijital Cüzdan,6088.43,Gıda,Market alışverişi
2024,Mart,23,2024-03-23,Kredi Kartı,3800.43,Fatura,Elektrik
2024,Haziran,4,2024-06-04,Banka Kartı,1.0,Eğlence,Konser
2024,Nisan,14,2024-04-14,Kredi Kartı,3701.48,Abonelikler,Dergi
2024,Şubat,28,2024-02-28,Banka Kartı,5381.52,Fatura,Doğalgaz
2024,Nisan,7,2024-04-07,Nakit,1.0,Ulaşım,Araç kiralama
2024,Şubat,23,2024-02-23,Dijital Cüzdan,11081.16,Giyim,Aksesuar
2024,Ocak,21,2024-01-21,Nakit,8110.2,Eğlence,Konser
2024,Mart,21,2024-03-21,Kredi Kartı,6819.88,Abonelikler,Dergi
2024,Mart,18,2024-03-18,Nakit,4295.78,Gıda,Yemek
2024,Mayıs,1,2024-05-01,Banka Kartı,1.0,Sağlık,Doktor
2024,Mart,7,2024-03-07,Nakit,3181.93,Giyim,Ayakkabı
2024,Nisan,21,2024-04-21,Banka Kartı,6378.18,Ulaşım,Benzin
2024,Nisan,5,2024-04-05,Nakit,7511.86,Gıda,Yemek
2024,Ocak,14,2024-01-14,Nakit,2479.17,Ulaşım,Araç kiralama
2024,Mayıs,24,2024-05-24,Banka Kartı,3109.64,Fatura,Elektrik
2024,Ocak,26,2024-01-26,Nakit,7332.66,Abonelikler,Yazılım
2024,Ocak,17,2024-01-17,Dijital Cüzdan,1909.36,Giyim,Aksesuar
2024,Nisan,11,2024-04-11,Kredi Kartı,8894.36,Ulaşım,Benzin
2024,Ocak,16,2024-01-16,Banka Kartı,2934.27,Giyim,Ayakkabı
2024,Haziran,8,2024-06-08,Kredi Kartı,6528.18,Gıda,Market alışverişi
2024,Şubat,24,2024-02-24,Nakit,2849.16,Abonelikler,Yazılım
